case_id,faa_ors,faa_asn,usgs_pr_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat
3040551,06-022292,2011-WTW-13327-OE,12978,CA,Solano County,6095,Montezuma Winds II,2012,34,78.2,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-121.84639,38.106396
3040120,06-022317,2011-WTW-12060-OE,13014,CA,Solano County,6095,Montezuma Winds II,2012,34,78.2,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-121.81829,38.116493
3040057,06-022284,2011-WTW-11808-OE,13056,CA,Solano County,6095,Montezuma Winds II,2012,34,78.2,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-121.82529,38.130295
3040550,06-022312,2011-WTW-13326-OE,12977,CA,Solano County,6095,Montezuma Winds II,2012,34,78.2,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-121.84189,38.106194
3040103,06-022304,2011-WTW-12028-OE,13046,CA,Solano County,6095,Montezuma Winds II,2012,34,78.2,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-121.81869,38.126797
3040398,06-022302,2011-WTW-12581-OE,13009,CA,Solano County,6095,Montezuma Winds II,2012,34,78.2,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-121.79958,38.115295
3040399,06-022297,2011-WTW-12582-OE,13002,CA,Solano County,6095,Montezuma Winds II,2012,34,78.2,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-121.79889,38.112797
3040041,06-022325,2011-WTW-11788-OE,13073,CA,Solano County,6095,Montezuma Winds II,2012,34,78.2,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-121.82729,38.135094
3040397,06-022291,2011-WTW-12579-OE,12995,CA,Solano County,6095,Montezuma Winds II,2012,34,78.2,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-121.80508,38.111397
3040101,06-022285,2011-WTW-12026-OE,13051,CA,Solano County,6095,Montezuma Winds II,2012,34,78.2,Siemens,SWT-2.3-93,2300,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-121.82359,38.129093
3036718,06-022205,2010-WTW-3003-OE,13541,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55009,33.883095
3036753,06-022219,2010-WTW-3038-OE,13547,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55009,33.883995
3036741,06-022110,2010-WTW-3026-OE,13552,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,7/28/2017,Digital Globe,-116.56808,33.884594
3071940,06-022202,2010-WTW-3001-OE,13518,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,7/28/2017,Digital Globe,-116.55693,33.878021
3036743,06-022106,2010-WTW-3028-OE,13565,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56718,33.886597
3036710,06-022092,2010-WTW-2995-OE,13544,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.57569,33.883293
3036711,06-022104,2010-WTW-2996-OE,13569,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56669,33.887596
3036724,06-022197,2010-WTW-3009-OE,13555,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55589,33.885395
3036721,06-022207,2010-WTW-3006-OE,13537,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55639,33.882195
3036722,06-022208,2010-WTW-3007-OE,13543,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55619,33.883293
3036725,06-022194,2010-WTW-3010-OE,13561,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55579,33.886494
3036714,06-022199,2010-WTW-2999-OE,13514,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56528,33.875294
3036742,06-022111,2010-WTW-3027-OE,13558,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,7/28/2017,Digital Globe,-116.56759,33.885593
3036739,06-022105,2010-WTW-3024-OE,13539,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56898,33.882595
3036713,06-022116,2010-WTW-2998-OE,13568,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56119,33.887596
3036750,06-022216,2010-WTW-3035-OE,13563,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,7/28/2017,Digital Globe,-116.55009,33.886597
3036754,06-022220,2010-WTW-3039-OE,13536,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55009,33.882195
3036755,06-022221,2010-WTW-3040-OE,13533,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55009,33.881393
3036757,06-022223,2010-WTW-3042-OE,13521,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55009,33.878796
3036748,06-022212,2010-WTW-3033-OE,13527,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55669,33.880096
3036735,06-022134,2010-WTW-3020-OE,13556,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56179,33.885494
3036731,06-022118,2010-WTW-3016-OE,13532,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,7/28/2017,Digital Globe,-116.56299,33.881393
3036736,06-022133,2010-WTW-3021-OE,13562,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56149,33.886494
3036727,06-022122,2010-WTW-3012-OE,13516,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56449,33.877296
3036740,06-022109,2010-WTW-3025-OE,13546,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56849,33.883595
3036746,06-022103,2010-WTW-3031-OE,13564,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.57419,33.886597
3036751,06-022217,2010-WTW-3036-OE,13559,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55009,33.885696
3036712,06-022115,2010-WTW-2997-OE,13524,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.57039,33.879597
3072046,06-022224,2010-WTW-3043-OE,13525,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,7/28/2017,Digital Globe,-116.5501,33.879639
3036756,06-022222,2010-WTW-3041-OE,13529,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55009,33.880493
3036720,06-022193,2010-WTW-3005-OE,13567,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55569,33.887493
3036744,06-022093,2010-WTW-3029-OE,13549,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,7/28/2017,Digital Globe,-116.57519,33.884396
3036737,06-022114,2010-WTW-3022-OE,13530,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56989,33.880596
3036734,06-022135,2010-WTW-3019-OE,13550,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56199,33.884495
3036728,06-022121,2010-WTW-3013-OE,13519,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56409,33.878296
3036730,06-022119,2010-WTW-3015-OE,13528,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56329,33.880394
3036723,06-022198,2010-WTW-3008-OE,13548,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55609,33.884396
3036738,06-022113,2010-WTW-3023-OE,13534,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56949,33.881596
3036717,06-022204,2010-WTW-3002-OE,13566,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55009,33.887394
3036732,06-022117,2010-WTW-3017-OE,13538,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56259,33.882397
3036733,06-022136,2010-WTW-3018-OE,13545,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56229,33.883396
3036745,06-022094,2010-WTW-3030-OE,13557,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.57469,33.885494
3036715,06-022101,2010-WTW-3000-OE,13570,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.57368,33.887695
3036729,06-022120,2010-WTW-3014-OE,13523,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56369,33.879295
3036747,06-022210,2010-WTW-3032-OE,13531,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55649,33.881195
3036749,06-022215,2010-WTW-3034-OE,13522,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,7/28/2017,Digital Globe,-116.55679,33.879093
3036752,06-022218,2010-WTW-3037-OE,13553,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55009,33.884796
3036719,06-022206,2010-WTW-3004-OE,13517,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.55009,33.877895
3036726,06-022137,2010-WTW-3011-OE,13515,CA,Riverside County,6065,Mountain View IV,2012,49,49,Mitsubishi,MWT62/1.0,1000,60,61.4,2960.92,90.8,3,3,1/1/2012,NAIP,-116.56489,33.876293
3008201,missing,missing,14355,CA,Riverside County,6065,Mountain View Power Partners I,2001,74,44.4,Mitsubishi,MWT-600-45,600,60,45,1590.43,82.5,2,3,7/28/2017,Digital Globe,-116.57819,33.907394
3070183,missing,missing,14361,CA,Riverside County,6065,Mountain View Power Partners I,2001,74,44.4,Mitsubishi,MWT-600-45,600,60,45,1590.43,82.5,2,3,7/28/2017,Digital Globe,-116.57818,33.904102
3006624,missing,missing,14359,CA,Riverside County,6065,Mountain View Power Partners I,2001,74,44.4,Mitsubishi,MWT-600-45,600,60,45,1590.43,82.5,2,3,7/28/2017,Digital Globe,-116.57819,33.905296
3009553,missing,missing,14364,CA,Riverside County,6065,Mountain View Power Partners I,2001,74,44.4,Mitsubishi,MWT-600-45,600,60,45,1590.43,82.5,2,3,7/28/2017,Digital Globe,-116.57819,33.902496
3010386,missing,missing,14362,CA,Riverside County,6065,Mountain View Power Partners I,2001,74,44.4,Mitsubishi,MWT-600-45,600,60,45,1590.43,82.5,2,3,7/28/2017,Digital Globe,-116.57819,33.903595
3004231,missing,missing,14363,CA,Riverside County,6065,Mountain View Power Partners I,2001,74,44.4,Mitsubishi,MWT-600-45,600,60,45,1590.43,82.5,2,3,7/28/2017,Digital Globe,-116.57819,33.902996
3070187,missing,missing,14357,CA,Riverside County,6065,Mountain View Power Partners I,2001,74,44.4,Mitsubishi,MWT-600-45,600,60,45,1590.43,82.5,2,3,7/28/2017,Digital Globe,-116.57818,33.906353
3007285,missing,missing,14358,CA,Riverside County,6065,Mountain View Power Partners I,2001,74,44.4,Mitsubishi,MWT-600-45,600,60,45,1590.43,82.5,2,3,7/28/2017,Digital Globe,-116.57819,33.905796
3011193,missing,missing,14356,CA,Riverside County,6065,Mountain View Power Partners I,2001,74,44.4,Mitsubishi,MWT-600-45,600,60,45,1590.43,82.5,2,3,7/28/2017,Digital Globe,-116.57819,33.906895
3007379,missing,missing,14360,CA,Riverside County,6065,Mountain View Power Partners I,2001,74,44.4,Mitsubishi,MWT-600-45,600,60,45,1590.43,82.5,2,3,7/28/2017,Digital Globe,-116.57819,33.904694
3007951,06-039986,2015-WTW-5953-OE,14368,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60027,33.908592
3010637,06-039990,2015-WTW-5957-OE,14372,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60037,33.90609
3002994,06-039982,2015-WTW-5949-OE,14394,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60487,33.901993
3007002,06-039997,2015-WTW-5962-OE,14377,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60057,33.902992
3000678,06-039972,2015-WTW-5939-OE,14384,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60458,33.908291
3009190,missing,2015-WTW-5897-OE,14441,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.62418,33.909191
3074198,06-039898,2015-WTW-5891-OE,14435,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.62421,33.912941
3002523,missing,2015-WTW-5914-OE,14415,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.61537,33.910393
3007033,06-039973,2015-WTW-5940-OE,14385,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60458,33.907692
3075097,06-039928,2015-WTW-5906-OE,14428,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.61951,33.909706
3009443,06-039985,2015-WTW-5952-OE,14369,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,2,3,7/28/2017,Digital Globe,-116.60017,33.909191
3010124,06-039993,2015-WTW-5958-OE,14373,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60037,33.905491
3074239,06-039970,2015-WTW-5937-OE,14382,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60455,33.909546
3006498,missing,2015-WTW-5876-OE,14444,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.62888,33.915592
3074177,06-039975,2015-WTW-5942-OE,14387,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60464,33.906418
3074265,06-039925,2015-WTW-5903-OE,14425,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.61954,33.911819
3001362,missing,2015-WTW-5931-OE,14406,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60893,33.904831
3074266,06-039896,2015-WTW-5889-OE,14433,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.6242,33.914131
3061212,06-039953,2015-WTW-5922-OE,14397,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60896,33.910408
3061351,06-039959,2015-WTW-5928-OE,14403,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60894,33.906647
3074148,06-039974,2015-WTW-5941-OE,14386,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60464,33.907021
3008293,06-039994,2015-WTW-5959-OE,14374,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60044,33.904865
3005112,06-039968,2015-WTW-5935-OE,14380,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60437,33.910789
3008456,06-039979,2015-WTW-5946-OE,14391,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60477,33.903893
3074011,06-039847,2015-WTW-5884-OE,14452,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.62891,33.910282
3074233,missing,2015-WTW-5920-OE,14395,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60899,33.911617
3074290,missing,2015-WTW-5915-OE,14416,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.61542,33.909706
3074015,06-039850,2015-WTW-5908-OE,14430,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.61951,33.908436
3007907,06-039977,2015-WTW-5944-OE,14389,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60468,33.90519
3061233,06-039917,2015-WTW-5894-OE,14438,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.62418,33.91103
3009341,06-039969,2015-WTW-5936-OE,14381,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,2,3,7/28/2017,Digital Globe,-116.60447,33.910191
3061291,06-039952,2015-WTW-5921-OE,14396,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60894,33.91098
3074236,06-039937,2015-WTW-5913-OE,14414,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.61543,33.911152
3061162,06-039916,2015-WTW-5893-OE,14437,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.62418,33.911659
3002253,06-039987,2015-WTW-5954-OE,14366,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60027,33.90799
3074212,missing,missing,14401,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60894,33.907875
3074258,06-039930,2015-WTW-5887-OE,14431,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.6242,33.91531
3002740,06-039978,2015-WTW-5945-OE,14390,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,2,3,7/28/2017,Digital Globe,-116.60473,33.904537
3002004,missing,2015-WTW-5930-OE,14405,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60892,33.905437
3074187,06-039960,2015-WTW-5929-OE,14404,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60892,33.906044
3074188,06-039958,2015-WTW-5927-OE,14402,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60898,33.907249
3000948,missing,2015-WTW-5933-OE,14408,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60887,33.903591
3002552,06-039988,2015-WTW-5955-OE,14367,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,2,3,7/28/2017,Digital Globe,-116.60027,33.907291
3009976,missing,2015-WTW-5904-OE,14426,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.61948,33.910992
3074235,06-039995,2015-WTW-5960-OE,14375,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.6005,33.904213
3074149,06-039984,2015-WTW-5951-OE,14370,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60024,33.909855
3074262,06-039927,2015-WTW-5905-OE,14427,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.61956,33.910336
3005029,missing,2015-WTW-5886-OE,14454,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.62888,33.909092
3002034,06-039976,2015-WTW-5943-OE,14388,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60468,33.905792
3034958,17-031384,2010-WTE-4029-OE,14393,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,6/5/2017,Digital Globe,-116.60483,33.902683
3074004,06-039810,2015-WTW-5877-OE,14445,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.62897,33.914959
3005819,06-039980,2015-WTW-5947-OE,14392,CA,Riverside County,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,3,3,7/28/2017,Digital Globe,-116.60477,33.90329
